label,polar,subjective,year,month,day,in_between,keyword_score,1stperson_score
0,-0.4,0.7,2021,2,12,0,0,2
0,-0.5,1,2021,2,11,1,0,0
0,0,0.05,2021,2,11,0,0,1
0,0.25,0.8,2021,2,11,0,0,0
0,0.1,0.133333333,2021,2,11,0,0,0
0,-0.4,0.8,2021,2,11,0,0,1
0,-0.05,0.6,2021,2,11,0,0,1
0,0.25,0.291666667,2021,2,11,0,0,0
0,-0.1,0.5,2021,2,10,1,0,1
0,0.089285714,0.273809524,2021,2,10,0,0,1
0,0.357142857,0.571428571,2021,2,10,0,0,0
0,-0.5,1,2021,2,10,0,0,0
0,1,0.2,2021,2,10,0,0,4
0,0,0,2021,2,10,0,0,0
0,-0.338095238,0.778571429,2021,2,9,1,0,0
0,0.25,0.25,2021,2,9,0,0,0
0,0.375,0.625,2021,2,9,0,0,0
0,0.625,0.65,2021,2,9,0,0,0
0,0.266666667,0.566666667,2021,2,8,1,0,1
0,-0.25625,0.59375,2021,2,8,0,0,1
0,0.5,0.5,2021,2,8,0,0,0
0,0,0,2021,2,7,1,0,1
0,-0.25,0.4,2021,2,7,0,0,2
0,-0.22,0.68,2021,2,7,0,0,0
0,0,0,2021,2,7,0,0,0
0,-0.125,0.375,2021,2,7,0,0,1
0,0.09375,0.59375,2021,2,7,0,0,0
0,0.194166667,0.825,2021,2,6,1,0,1
0,-0.45,0.475,2021,2,6,0,0,0
0,0,0,2021,2,6,0,0,0
0,0.1875,0.4375,2021,2,6,0,0,0
0,-0.125,0.647222222,2021,2,6,0,0,0
0,0.4,0.4,2021,2,5,1,0,0
0,0,0,2021,2,5,0,0,0
0,-0.05625,0.44375,2021,2,5,0,0,0
0,0.35,0.55,2021,2,5,0,0,1
0,0.5,0.5,2021,2,5,0,0,1
0,0.019047619,0.407142857,2021,2,4,1,0,2
0,0,0.6,2021,2,4,0,0,1
0,0.054239909,0.366666667,2021,2,4,0,0,1
0,0,0,2021,2,4,0,0,0
0,0.5,0.5,2021,2,4,0,0,1
0,-0.166666667,0.6,2021,2,4,0,0,0
0,0,0,2021,2,3,1,0,1
0,0.25,0.333333333,2021,2,3,0,0,0
0,-0.8,0.9,2021,2,3,0,0,0
0,-0.15,0.6,2021,2,3,0,0,1
0,0.25,0.5,2021,2,3,0,0,1
0,-0.118518519,0.462962963,2021,2,2,1,0,0
0,0,0,2021,2,2,0,0,1
0,-0.066666667,0.35,2021,2,2,0,0,0
0,0.2,0.2,2021,2,2,0,0,0
0,-0.5,0.7,2021,2,2,0,0,0
0,0.75,0.8,2021,2,2,0,0,2
0,0,0,2021,2,2,0,0,0
0,0.15,0.85,2021,2,2,0,0,1
0,0.207954545,0.729166667,2021,2,1,1,0,1
0,-0.55,0.75,2021,2,1,0,0,1
0,0.5,0.6,2021,2,1,0,0,0
0,0.35,0.4,2021,2,1,0,0,1
0,0,0.75,2021,2,1,0,0,0
0,0.5,0.6,2021,2,1,0,0,0
0,0,0,2021,2,1,0,0,0
0,0.285714286,0.535714286,2021,2,1,0,0,0
0,0,0,2021,2,1,0,0,0
0,-0.8,0.9,2021,1,31,1,0,1
0,0,0,2021,1,31,0,0,0
0,0.25,0.75,2021,1,31,0,0,0
0,-0.2,0.4,2021,1,31,0,0,0
0,0.15,1,2021,1,31,0,0,0
0,-0.25,0.55,2021,1,31,0,0,2
0,0,0,2021,1,30,1,0,0
0,-0.116666667,0.4,2021,1,30,0,0,0
0,0.033333333,0.666666667,2021,1,30,0,1,0
0,0.8,1,2021,1,30,0,1,0
0,0.295238095,0.245238095,2021,1,30,0,0,0
0,0,0.125,2021,1,29,1,0,0
0,0,0.066666667,2021,1,29,0,0,1
0,0.25,0.3,2021,1,29,0,0,0
0,-0.1,0.95,2021,1,29,0,0,1
0,0.225,0.6,2021,1,29,0,0,0
0,0,0,2021,1,29,0,0,0
0,-0.15625,0.40625,2021,1,29,0,0,0
0,0.2,0.2,2021,1,29,0,0,0
0,0,0,2021,1,28,1,0,0
0,0.6,0.744444444,2021,1,28,0,0,1
0,-0.202777778,0.394444444,2021,1,28,0,0,0
0,-0.191666667,0.466666667,2021,1,28,0,0,0
0,0,0.4,2021,1,28,0,0,1
0,0.5,0.6,2021,1,27,1,0,0
0,0.45,0.6,2021,1,27,0,0,1
0,0,0,2021,1,26,1,0,0
0,0.201666667,0.523333333,2021,1,26,0,0,6
0,0,0,2021,1,26,0,0,0
0,-0.7,0.666666667,2021,1,26,0,0,0
0,0,0,2021,1,26,0,0,0
0,0,0,2021,1,26,0,0,0
0,0,0,2021,1,26,0,0,1
0,0.8,0.9,2021,1,26,0,0,2
0,0,0,2021,1,26,0,0,0
0,0,0,2021,1,26,0,0,0
0,0.285714286,0.535714286,2021,1,25,1,0,1
0,0.5,0.5,2021,1,25,0,0,0
0,0.3,0.1,2021,1,25,0,0,1
0,0,0.6,2021,1,25,0,0,3
0,0,0,2021,1,25,0,0,1
0,0,0,2021,1,25,0,0,0
0,-0.5,0.7,2021,1,24,1,0,1
0,0,0.5625,2021,1,24,0,0,2
0,-0.025,0.6,2021,1,24,0,0,2
0,0,0,2021,1,24,0,0,1
0,0.5,0.6,2021,1,24,0,0,0
0,0,0,2021,1,23,1,0,0
0,0,0,2021,1,23,0,0,1
0,-0.3,0.95,2021,1,23,0,0,1
0,0,0,2021,1,23,0,0,2
0,0.2,0.2,2021,1,23,0,0,1
0,0.575,0.675,2021,1,23,0,0,2
0,0.0125,0.625,2021,1,23,0,0,0
0,0.328571429,0.507142857,2021,1,23,0,0,1
0,0.416666667,0.5,2021,1,23,0,0,1
0,-0.4,0.628571429,2021,1,23,0,0,1
0,0.5,0.6,2021,1,22,1,0,0
0,0,0.6,2021,1,22,0,0,0
0,-0.25625,0.59375,2021,1,21,1,0,1
0,0,0,2021,1,21,0,0,0
0,0.1,0.7,2021,1,21,0,0,1
0,0,0,2021,1,21,0,0,0
0,-0.5,1,2021,1,21,0,0,1
0,0,0,2021,1,21,0,0,1
0,0,0,2021,1,20,1,0,0
0,0.004166667,0.566666667,2021,1,20,0,0,0
0,0.35,0.35,2021,1,20,0,0,0
0,0,0,2021,1,20,0,0,0
0,-0.6,0.8,2021,1,20,0,0,1
0,0.2375,0.6875,2021,1,20,0,0,2
0,-0.2,0.566666667,2021,1,20,0,0,0
0,0,0.125,2021,1,19,1,0,0
0,-0.1,0.025,2021,1,19,0,0,2
0,0.166666667,0.466666667,2021,1,19,0,0,1
0,0.137037037,0.677777778,2021,1,19,0,0,1
0,-0.365,0.82,2021,1,19,0,0,2
0,0,0,2021,1,19,0,0,0
0,0.2,0.2,2021,1,19,0,0,1
0,0.2,0.2,2021,1,19,0,0,0
0,0.2,0.2,2021,1,19,0,0,0
0,-0.5,1,2021,1,18,1,0,1
0,0.8,0.7,2021,1,18,0,0,1
0,0.35,0.55,2021,1,18,0,0,0
0,0,0,2021,1,18,0,0,0
0,0.433333333,0.833333333,2021,1,18,0,0,0
0,0,0,2021,1,18,0,0,1
0,0.6,1,2021,1,18,0,0,0
0,0.175,0.625,2021,1,18,0,0,0
0,-0.2,0.8,2021,1,18,0,0,0
0,0,0,2021,1,17,1,0,1
0,-0.666666667,0.855555556,2021,1,17,0,1,1
0,0,0.5,2021,1,16,1,0,0
0,-0.8,0.9,2021,1,16,0,0,1
0,-0.2,0.05,2021,1,16,0,0,0
0,0,0,2021,1,16,0,0,0
0,0,0,2021,1,16,0,0,0
0,0,0.95,2021,1,15,1,0,2
0,0.242857143,0.538095238,2021,1,15,0,0,1
0,-0.714285714,0.857142857,2021,1,15,0,0,1
0,0.5,1,2021,1,15,0,0,0
0,-0.6,0.8,2021,1,15,0,0,0
0,0.416666667,0.916666667,2021,1,15,0,0,0
0,-0.65,0.95,2021,1,15,0,0,0
0,-0.25,0.5,2021,1,15,0,0,0
0,-0.2,0.7,2021,1,14,1,0,1
0,-0.5,1,2021,1,14,0,0,1
0,0,0,2021,1,14,0,0,0
0,0.25,0.3,2021,1,14,0,0,1
0,0.425,0.55,2021,1,13,1,0,0
0,-0.4,0.7,2021,1,13,0,0,1
0,0,0.05,2021,1,13,0,0,0
0,0.138888889,0.5,2021,1,13,0,0,1
0,0.5,0.5,2021,1,13,0,0,0
0,-0.1,0.5,2021,1,12,1,0,0
0,0.1,0.9,2021,1,12,0,0,0
0,-0.8,0.9,2021,1,12,0,0,0
0,0.458333333,0.5,2021,1,12,0,0,2
0,0.3,0.9,2021,1,12,0,0,1
0,0.002777778,0.586111111,2021,1,12,0,0,2
0,-0.6,0.9,2021,1,11,1,0,0
0,0.428571429,0.645238095,2021,1,11,0,0,1
0,0.3,0.1,2021,1,11,0,0,0
0,0.3,0.1,2021,1,11,0,0,1
0,-0.2,0.6,2021,1,11,0,0,0
0,-0.291666667,0.541666667,2021,1,11,0,0,0
0,0,0.5,2021,1,11,0,0,0
0,0.15,0.45,2021,1,10,1,0,0
0,-0.163888889,0.380555556,2021,1,10,0,0,1
0,-0.3,0.4,2021,1,10,0,0,1
0,0.002777778,0.586111111,2021,1,10,0,0,0
0,-0.2,0,2021,1,10,0,0,0
0,0.1,0.2,2021,1,10,0,0,0
0,0,0,2021,1,10,0,0,0
0,0,0.6,2021,1,9,1,0,0
0,-0.2,0.6,2021,1,9,0,0,0
0,-0.066666667,0.433333333,2021,1,9,0,0,0
0,-0.3,0.4,2021,1,9,0,0,0
0,0,0,2021,1,9,0,0,0
0,0,0,2021,1,9,0,0,1
0,0,1,2021,1,8,1,0,0
0,-0.6,0.525,2021,1,8,0,0,0
0,0.15,0.65,2021,1,8,0,0,1
0,0,0.4,2021,1,8,0,0,0
0,0,0,2021,1,7,1,0,0
0,0,0,2021,1,7,0,0,2
0,0,0,2021,1,7,0,0,0
0,0.05,0.483333333,2021,1,6,1,0,0
0,-0.4,0.7,2021,1,6,0,0,0
0,0,0,2021,1,6,0,0,1
0,0,0,2021,1,6,0,0,1
0,0,0,2021,1,6,0,0,0
0,0,0,2021,1,5,1,0,1
0,0.5,0.5,2021,1,5,0,0,1
0,0.2875,0.55,2021,1,5,0,0,4
0,0.5,1,2021,1,5,0,0,0
0,0.6,0.75,2021,1,5,0,0,1
0,0,0,2021,1,5,0,0,2
0,-0.3,0.95,2021,1,5,0,0,0
0,-1,1,2021,1,4,1,0,2
0,-0.4125,0.683333333,2021,1,4,0,0,0
0,-0.166666667,0.066666667,2021,1,4,0,0,1
0,0,0,2021,1,3,1,0,0
0,-0.235416667,0.485416667,2021,1,3,0,0,0
0,-0.071428571,0.671428571,2021,1,3,0,1,0
0,0.2,0.2,2021,1,3,0,0,0
0,0.416666667,0.5,2021,1,3,0,0,0
0,0.25,0.25,2021,1,2,1,0,0
0,-0.4,0.6,2021,1,2,0,0,0
0,-0.4,0.4,2021,1,2,0,0,0
0,0,1,2021,1,1,1,0,0
0,0,0,2021,1,1,0,0,0
0,-0.2,0.35,2021,1,1,0,0,1
0,0.5,0.5,2021,1,1,0,0,0
0,0.8,1,2021,1,1,0,0,0
0,0.233333333,0.583333333,2021,1,1,0,1,1
0,0.25,0.3,2021,1,1,0,0,0
0,-0.6,0.7,2021,1,1,0,0,0
0,-0.121212121,0.684848485,2020,12,31,1,0,0
0,-0.043939394,0.60770202,2020,12,31,0,0,1
0,0,0,2020,12,31,0,0,0
0,0,0,2020,12,31,0,0,0
0,0,0,2020,12,31,0,0,0
0,0.3,0.9,2020,12,31,0,0,1
0,0.416666667,0.5,2020,12,30,1,0,0
0,-0.3425,0.6175,2020,12,30,0,0,0
0,-0.125,0.375,2020,12,30,0,0,0
0,0,1,2020,12,30,0,0,0
0,-0.375,0.65,2020,12,30,0,0,0
0,-0.625,1,2020,12,30,0,0,0
0,0.166666667,0.555555556,2020,12,30,0,0,1
0,0.125,0.55,2020,12,29,1,0,0
0,0,1,2020,12,29,0,0,0
0,-0.55,0.95,2020,12,29,0,0,0
0,0,0,2020,12,29,0,0,0
0,0.7,0.2,2020,12,29,0,0,0
0,0,0.1,2020,12,29,0,0,2
0,-0.3,0.3,2020,12,29,0,0,0
0,-0.8,0.8,2020,12,28,1,0,1
0,0.025,0.65,2020,12,28,0,0,2
0,0.1,1,2020,12,28,0,0,0
0,-0.4,0.7,2020,12,28,0,0,1
0,0,0,2020,12,28,0,0,0
0,-0.5,1,2020,12,28,0,0,2
0,0,0,2020,12,27,1,0,1
0,0.8,1,2020,12,27,0,0,1
0,0,0,2020,12,27,0,0,0
0,0,0,2020,12,27,0,0,0
0,0,0,2020,12,27,0,0,0
0,0.1,0.366666667,2020,12,27,0,0,0
0,-0.030555556,0.380555556,2020,12,26,1,0,0
0,0,0,2020,12,26,0,0,1
0,0.266666667,0.6,2020,12,26,0,0,1
0,-0.4,1,2020,12,26,0,0,1
0,0.5,1,2020,12,26,0,0,1
0,0,0,2020,12,25,1,0,0
0,0,0,2020,12,25,0,0,0
0,0,0,2020,12,25,0,0,1
0,0.4,0.6,2020,12,24,1,0,1
0,0,0,2020,12,24,0,0,0
0,-0.1,0.025,2020,12,24,0,0,0
0,0,0,2020,12,23,1,0,0
0,0.4,0.8,2020,12,23,0,0,1
0,-0.5,0.5,2020,12,23,0,0,1
0,0.25,0.25,2020,12,23,0,0,0
0,-0.183333333,0.916666667,2020,12,22,1,0,0
0,-0.5,1,2020,12,22,0,0,3
0,0,0,2020,12,22,0,0,2
0,-0.1,0.4,2020,12,22,0,0,0
0,0.242424242,0.390151515,2020,12,22,0,0,0
0,0.05,0.55,2020,12,21,1,0,0
0,0,0,2020,12,21,0,0,0
0,0.05,0.55,2020,12,21,0,0,1
0,0,0.5,2020,12,21,0,0,1
0,0.416666667,0.5,2020,12,21,0,0,0
0,0.104166667,0.520833333,2020,12,21,0,0,1
0,0,0,2020,12,20,1,0,1
0,0,0,2020,12,20,0,0,0
0,-0.4,0.7,2020,12,20,0,0,0
0,0.168181818,0.45,2020,12,20,0,0,0
0,0.8,1,2020,12,20,0,0,1
0,0.25,0.65,2020,12,19,1,0,0
0,0.31,0.6,2020,12,19,0,0,1
0,-0.25,0.25,2020,12,19,0,0,0
0,0.266666667,0.566666667,2020,12,19,0,0,1
0,0,0,2020,12,19,0,0,1
0,0,0,2020,12,19,0,0,0
0,0,0,2020,12,19,0,0,1
0,0,0.5,2020,12,19,0,0,0
0,0,0,2020,12,19,0,0,0
0,-0.0375,0.429166667,2020,12,19,0,0,3
0,0,0,2020,12,19,0,0,0
0,0.2,0.2,2020,12,19,0,0,0
0,0,0.75,2020,12,19,0,0,0
0,0.5,0.5,2020,12,19,0,0,0
0,0.2,0.2,2020,12,19,0,0,1
0,0,0.05,2020,12,19,0,0,2
0,0.216666667,0.866666667,2020,12,19,0,0,0
0,0.328571429,0.507142857,2020,12,19,0,0,1
0,0.65,0.75,2020,12,19,0,0,1
0,-0.175,0.175,2020,12,18,1,0,0
0,-0.2,0.7,2020,12,18,0,0,0
0,0,0,2020,12,18,0,0,1
0,-0.0625,0.488888889,2020,12,18,0,0,3
0,-0.133333333,0.35,2020,12,18,0,0,1
0,-0.2,0.25,2020,12,18,0,0,1
0,-0.4,0.7,2020,12,18,0,0,1
0,-0.1375,0.558333333,2020,12,18,0,0,0
0,0.5,0.5,2020,12,18,0,0,0
0,0.5,0.625,2020,12,18,0,0,0
0,0.5,0.6,2020,12,18,0,0,0
0,0.161666667,0.388333333,2020,12,18,0,0,0
0,0.422222222,0.516666667,2020,12,18,0,0,2
0,-0.125,0.375,2020,12,17,1,1,2
0,0.233333333,0.583333333,2020,12,17,0,1,1
0,0,0,2020,12,17,0,0,0
0,0.2,0.4,2020,12,17,0,0,1
0,0.6,1,2020,12,17,0,0,0
0,0.25,0.75,2020,12,17,0,0,3
0,-0.125,0.375,2020,12,17,0,0,0
0,-0.25,0.5,2020,12,17,0,0,1
0,0.35,0.55,2020,12,17,0,0,0
0,-0.5,0.7,2020,12,17,0,0,0
0,-0.8,1,2020,12,17,0,0,1
0,-0.25,0.25,2020,12,17,0,0,0
0,0,0,2020,12,17,0,0,0
0,0.3,0.466666667,2020,12,17,0,0,0
0,0.333333333,0.566666667,2020,12,16,1,0,4
0,0,0,2020,12,16,0,0,0
0,0,0,2020,12,16,0,0,0
0,-0.4,0.35,2020,12,16,0,0,0
0,0,1,2020,12,16,0,0,0
0,-0.1,0.95,2020,12,16,0,0,0
0,-0.25,0.75,2020,12,15,1,0,0
0,-0.175,0.55,2020,12,15,0,0,0
0,0.5,0.6,2020,12,15,0,0,2
0,-0.083324455,0.57405303,2020,12,15,0,0,1
0,0.05,0.55,2020,12,15,0,0,1
0,0,0.4,2020,12,14,1,0,1
0,-0.4,0.4,2020,12,14,0,0,0
0,0.0125,0.625,2020,12,14,0,0,0
0,0,0,2020,12,14,0,0,0
0,-0.1,0.6,2020,12,14,0,0,2
0,0.333333333,0.522222222,2020,12,13,1,0,0
0,0.125,0.5,2020,12,13,0,0,1
0,0,0.6,2020,12,13,0,0,1
0,0.333333333,0.566666667,2020,12,13,0,0,0
0,0.7,0.6,2020,12,13,0,0,0
0,-0.123333333,0.64,2020,12,13,0,0,2
0,0.24375,0.84375,2020,12,13,0,0,0
0,0,0.55,2020,12,13,0,0,1
0,-0.0625,0.4375,2020,12,13,0,0,0
0,-0.4,0.866666667,2020,12,12,1,0,1
0,0,0,2020,12,11,1,0,2
0,-0.2,0.333333333,2020,12,11,0,0,0
0,-0.077777778,0.344444444,2020,12,11,0,0,0
0,0,0,2020,12,11,0,0,0
0,-0.05,0.4,2020,12,11,0,0,0
0,0,0,2020,12,11,0,0,0
0,0,1,2020,12,11,0,0,2
0,0,0,2020,12,10,1,0,0
0,0,0,2020,12,10,0,0,0
0,-0.5,1,2020,12,10,0,0,1
0,-0.5,1,2020,12,10,0,0,1
0,0.3375,0.3875,2020,12,10,0,0,1
0,0,0,2020,12,10,0,0,1
0,-0.13,0.48,2020,12,9,1,0,0
0,0.113636364,0.439393939,2020,12,9,0,0,0
0,0,0,2020,12,9,0,0,1
0,-0.4,0.7,2020,12,9,0,0,0
0,-0.071428571,0.671428571,2020,12,9,0,1,0
0,-0.238888889,0.634722222,2020,12,9,0,0,5
0,-0.3425,0.6175,2020,12,9,0,0,0
0,0.166666667,0.916666667,2020,12,8,1,0,1
0,0.138888889,0.5,2020,12,8,0,0,1
0,0.0875,0.65,2020,12,8,0,0,1
0,0,0,2020,12,8,0,0,0
0,-0.291666667,0.841666667,2020,12,8,0,0,7
0,0.1,0.633333333,2020,12,8,0,0,1
0,0.05,0.733333333,2020,12,8,0,0,0
0,0.525,0.5,2020,12,7,1,0,0
0,-0.2,0.6,2020,12,7,0,0,0
0,-0.110714286,0.739285714,2020,12,7,0,0,4
0,-0.6,0.8,2020,12,7,0,0,0
0,0,0,2020,12,7,0,0,1
0,0.05,0.725,2020,12,7,0,0,3
0,0.15,1,2020,12,6,1,0,0
0,-0.22,0.775,2020,12,6,0,0,3
0,0.165178571,0.352678571,2020,12,6,0,0,0
0,0.4,1,2020,12,6,0,0,0
0,0,0,2020,12,6,0,1,0
0,0.433333333,0.833333333,2020,12,6,0,0,0
0,0,0,2020,12,6,0,0,1
0,0.405833333,0.69,2020,12,6,0,0,3
0,0,0,2020,12,5,1,0,0
0,0.425,0.545833333,2020,12,5,0,0,4
0,-0.375,0.65,2020,12,5,0,0,0
0,0.2,0.1,2020,12,5,0,0,0
0,0.5,0.5,2020,12,5,0,0,0
0,0.103240741,0.464814815,2020,12,5,0,0,1
0,-0.2,0.4,2020,12,5,0,0,0
0,0.6,0.95,2020,12,5,0,0,0
0,0.15,1,2020,12,5,0,0,0
0,0,0,2020,12,4,1,0,0
0,-0.383333333,0.866666667,2020,12,4,0,0,3
0,0,0,2020,12,4,0,1,2
0,-0.05,0.516666667,2020,12,4,0,0,0
0,0.025,0.7,2020,12,4,0,0,0
0,-0.026190476,0.575,2020,12,4,0,0,2
0,0.136363636,0.5,2020,12,4,0,0,0
0,0.136363636,0.454545455,2020,12,4,0,0,2
0,-0.2,0.8,2020,12,4,0,0,1
0,-0.5,1,2020,12,4,0,0,0
0,-0.033333333,0.7,2020,12,3,1,0,1
0,0.5,0.5,2020,12,3,0,0,0
0,0.5,0.5,2020,12,3,0,0,0
0,0.2,0.4,2020,12,3,0,0,0
0,0.42,0.62,2020,12,3,0,0,2
0,0.7,0.8,2020,12,3,0,0,0
0,0.5,0.5,2020,12,3,0,0,1
0,0.039583333,0.460416667,2020,12,3,0,0,2
0,0,0,2020,12,3,0,0,0
0,0.55,0.8,2020,12,2,1,0,0
0,-0.514153439,0.703835979,2020,12,1,1,0,8
0,0,0,2020,12,1,0,0,3
0,0,0,2020,12,1,0,1,1
0,0.227272727,0.545454545,2020,12,1,0,0,0
0,0.1,1,2020,12,1,0,0,0
0,0.4,0.3,2020,12,1,0,0,0
0,0.1,0.3,2020,12,1,0,0,1
0,0,0,2020,12,1,0,0,0
0,0.416666667,0.5,2020,12,1,0,0,0
0,0,0.05,2020,12,1,0,0,0
0,-0.4,0.7,2020,12,1,0,0,1
0,-0.2,0.05,2020,12,1,0,0,0
0,0.140692641,0.367460317,2020,12,1,0,0,0
0,0.357142857,0.571428571,2020,12,1,0,0,0
0,0.35,0.55,2020,12,1,0,0,1
0,0.4,0.8,2020,12,1,0,0,1
0,1,0.3,2020,12,1,0,0,1
0,-0.141666667,0.2,2020,12,1,0,0,1
0,0.214285714,0.428571429,2020,11,30,1,0,1
0,-0.233333333,0.9,2020,11,30,0,0,1
0,-0.6,0.7,2020,11,29,1,0,0
0,0.3,0.1,2020,11,29,0,0,0
0,0,0.65,2020,11,29,0,0,0
0,-0.5,1,2020,11,29,0,0,0
0,-0.031818182,0.55,2020,11,29,0,0,1
0,0,0.433333333,2020,11,29,0,0,0
0,0,0,2020,11,29,0,0,0
0,0,0,2020,11,29,0,0,1
0,-0.214047619,0.606904762,2020,11,29,0,0,0
0,0,0,2020,11,29,0,0,0
0,-0.2,0.05,2020,11,28,1,0,0
0,0,0,2020,11,27,1,0,0
0,0.2,0.35,2020,11,27,0,0,0
0,0.535714286,0.657142857,2020,11,27,0,0,2
0,0,0.5625,2020,11,27,0,0,2
0,0.114393939,0.514646465,2020,11,27,0,0,4
0,-0.5,0.95,2020,11,27,0,0,0
0,-0.6,0.75,2020,11,27,0,0,0
0,0,0,2020,11,27,0,0,2
0,-0.1,0.225,2020,11,27,0,0,0
0,-0.016666667,0.5,2020,11,27,0,0,0
0,-0.125,0.241666667,2020,11,26,1,0,2
0,0.5,0.694444444,2020,11,26,0,0,1
0,0,0,2020,11,26,0,0,1
0,0,0,2020,11,26,0,0,1
0,-0.2,0.35,2020,11,26,0,0,0
0,-0.291666667,0.541666667,2020,11,26,0,0,0
0,0.5,0.6,2020,11,25,1,0,0
0,0,0,2020,11,25,0,0,1
0,0,0,2020,11,25,0,0,2
0,0.05,0.7,2020,11,25,0,0,1
0,-0.075,0.825,2020,11,24,1,0,0
0,0.416666667,0.5,2020,11,24,0,0,1
0,0.416666667,0.5,2020,11,24,0,0,0
0,0,0,2020,11,24,0,0,0
0,0.25,0.75,2020,11,24,0,0,2
0,-0.2,0.4,2020,11,24,0,0,0
0,-0.1,0.45,2020,11,24,0,0,0
0,0,0,2020,11,24,0,0,0
0,0,0,2020,11,24,0,0,0
0,-0.1,0.625,2020,11,24,0,0,2
0,0,1,2020,11,24,0,0,1
0,0.254166667,0.5125,2020,11,24,0,1,2
0,0.084090909,0.313636364,2020,11,24,0,0,1
0,0.134722222,0.429166667,2020,11,24,0,0,2
0,0.142857143,0.267857143,2020,11,24,0,0,0
0,0,0,2020,11,24,0,0,0
0,0,0,2020,11,23,1,0,0
0,0.34,0.74,2020,11,23,0,0,1
0,0.05,0.25,2020,11,23,0,0,2
0,0.2,0.633333333,2020,11,23,0,0,2
0,0,0,2020,11,22,1,0,0
0,0.55,0.75,2020,11,22,0,0,0
0,-0.8,0.9,2020,11,22,0,0,1
0,0,0.8,2020,11,22,0,0,0
0,-0.05,0.7,2020,11,22,0,0,0
0,0,0,2020,11,21,1,0,0
0,0,0,2020,11,21,0,0,0
0,-0.5,1,2020,11,21,0,0,0
0,-0.395833333,0.770833333,2020,11,21,0,0,1
0,0,0,2020,11,21,0,0,0
0,0,0,2020,11,21,0,0,0
0,0.166666667,0.916666667,2020,11,21,0,0,1
0,-0.166666667,0.461111111,2020,11,21,0,0,2
0,0.2,0.15,2020,11,20,1,0,1
0,0.033333333,0.833333333,2020,11,20,0,0,1
0,0.395238095,0.702380952,2020,11,20,0,0,2
0,-0.2,0.1,2020,11,20,0,0,0
0,-0.4,0.7,2020,11,20,0,0,0
0,0,0,2020,11,20,0,0,2
0,0.375,0.666666667,2020,11,20,0,0,0
0,0.087272727,0.610909091,2020,11,20,0,0,1
0,-0.3375,0.425,2020,11,20,0,0,0
0,0.5,1,2020,11,20,0,0,1
0,0,1,2020,11,20,0,0,0
0,-0.5,0.75,2020,11,19,1,0,0
0,0,0,2020,11,19,0,0,0
0,-0.05,0.4,2020,11,19,0,0,0
0,0,0,2020,11,18,1,0,0
0,0.136363636,0.5,2020,11,18,0,0,1
0,-0.3125,0.2875,2020,11,18,0,0,0
0,0.30625,0.75,2020,11,18,0,0,1
0,0.238095238,0.380952381,2020,11,17,1,0,0
0,-0.125,0.125,2020,11,17,0,0,0
0,0,0.4,2020,11,17,0,0,0
0,0,0,2020,11,16,1,0,0
0,0.5,0.5,2020,11,16,0,0,0
0,0,0,2020,11,16,0,0,1
0,-0.216666667,0.833333333,2020,11,16,0,0,0
0,0,0,2020,11,16,0,0,1
0,-0.2,0.35,2020,11,16,0,0,0
0,0.525,0.683333333,2020,11,15,1,0,1
0,0,0,2020,11,15,0,0,0
0,-0.5,1,2020,11,15,0,0,0
0,0.6,0.9,2020,11,15,0,0,0
0,0,0,2020,11,14,1,0,0
0,-0.05,0.033333333,2020,11,14,0,0,0
0,0,0.95,2020,11,14,0,0,1
0,-0.2,0.4,2020,11,14,0,0,2
0,0,0,2020,11,14,0,0,6
0,0.183333333,0.866666667,2020,11,14,0,0,2
0,-0.041666667,0.758333333,2020,11,14,0,0,0
0,0,0,2020,11,14,0,0,0
0,0.2,0.3,2020,11,14,0,0,0
0,0.5,0.5,2020,11,14,0,0,0
0,0.5,0.5,2020,11,13,1,0,0
0,-0.022916667,0.385416667,2020,11,13,0,0,0
0,0,0,2020,11,13,0,0,0
0,0.15,0.516666667,2020,11,13,0,0,0
0,-0.05,0.4,2020,11,11,2,0,0
0,0,0,2020,11,10,1,0,1
0,-0.25,0.25,2020,11,10,0,0,1
0,-0.1125,0.383333333,2020,11,10,0,0,3
0,0.033333333,0.266666667,2020,11,10,0,0,1
0,0.240625,0.5875,2020,11,10,0,0,0
0,-0.02,0.385,2020,11,9,1,0,0
0,0.2,0.15,2020,11,9,0,0,1
0,0.395238095,0.702380952,2020,11,9,0,0,2
0,0.5,0.5,2020,11,9,0,0,0
0,0,0,2020,11,9,0,0,1
0,0,1,2020,11,9,0,0,0
0,-0.1,0.5,2020,11,9,0,0,0
0,0,0.76,2020,11,9,0,0,4
0,-0.2,0.816666667,2020,11,9,0,0,1
0,0.04525641,0.506923077,2020,11,9,0,0,2
0,-0.107142857,0.517857143,2020,11,8,1,0,0
0,0.266666667,0.666666667,2020,11,8,0,0,0
0,-0.2,0.6,2020,11,8,0,0,1
0,0.166666667,0.333333333,2020,11,8,0,0,0
0,-0.125,0.4,2020,11,7,1,0,3
0,0,0,2020,11,7,0,0,0
0,0,0,2020,11,7,0,0,2
0,-0.075,0.44375,2020,11,7,0,0,0
0,0,0,2020,11,7,0,0,1
0,0,0.75,2020,11,7,0,0,2
0,0.433333333,0.783333333,2020,11,7,0,0,2
0,0,0,2020,11,6,1,0,0
0,-0.4,0.816666667,2020,11,6,0,1,0
